19:26:54	19	1.602	-	-
19:26:49	18	2.045	-	-
19:26:49	17	2.576	-	-
19:26:49	16	1.783	-	-
19:26:44	15	2.091	-	-
19:26:44	14	2.187	-	-
19:26:40	13	2.066	-	-
19:26:40	12	2.245	-	-
19:26:35	11	2.941	-	-
19:26:35	10	1.638	-	-
19:26:31	9	1.581	-	-
19:26:30	8	2.770	-	-
19:26:26	7	1.910	-	-
19:26:26	6	2.575	-	-
19:26:22	5	2.179	-	-
19:26:22	4	3.010	-	-
19:26:21	3	3.922	-	-
19:26:15	2	2.774	-	-
19:26:15	1	2.549	-	-
